elegantenterprises,
8900000414833,0
8900000446094,1
8900000446117,1
8900000440948,1
8900000440931,1
8900000439577,1
8900000409549,0
8900000408276,0
8900000410835,0
8900000410828,0
8900000448401,1
8900000449439,1
8900000449682,1
8900000451692,1
8900000435814,0
8900000446827,1
8900000356676,1
8900000404452,0
8900000407682,1
8900000416318,0
8900000448647,1
8900000448692,1
8900000444168,1
8900000444311,1
8900000444717,1
8900000443666,1
8900000450800,1
8900000438297,0
8900000355761,0
8900000416554,0
8900000380343,0
8900000400140,0
8900000363315,1
8900000335978,1
8900000335992,0
8900000399703,0
8900000399062,0
8900000408429,1
8900000407767,0
8900000396283,0
8900000395415,0
8900000388332,0
8900000397884,0
8900000401840,0
8900000399406,0
8900000396757,0
8900000396740,0
8900000401208,0
8900000386055,0
8900000413096,1
8900000398515,0
8900000384792,0
8900000436491,1
8900000409709,0
8900000411191,0
8900000409044,1
8900000421855,0
8900000440719,1
8900000408368,0
8900000411740,1
8900000412754,0
8900000421473,0
8900000409631,0
8900000440900,1
8900000440030,1
8900000415434,0
8900000450558,1
8900000448425,1
8900000449378,1
8900000446865,1
8900000356690,1
8900000434022,0
8900000416325,0
8900000406593,0
8900000405886,0
8900000448678,1
8900000448685,1
8900000442973,1
8900000357932,1
8900000361984,0
8900000379200,0
8900000416547,0
8900000396146,0
8900000396139,0
8900000153350,1
8900000443178,1
8900000397938,0
8900000363339,1
8900000406951,0
8900000406661,0
8900000449316,1
8900000335961,0
8900000359776,1
8900000400898,0
8900000407859,0
8900000448456,1
8900000436835,1
8900000436804,1
8900000392650,0
8900000387076,0
8900000406104,0
8900000394777,0
8900000389117,0
8900000393626,0
8900000402007,0
8900000384815,0
8900000335473,1
8900000384525,0
8900000382248,0
8900000398522,0
8900000422081,0
8900000419913,0
8900000426676,1
8900000440887,1
8900000440009,1
8900000436361,0
8900000446919,1
8900000432011,0
8900000418329,0
8900000435845,1
8900000415243,0
8900000403219,0
8900000448654,1
8900000412679,0
8900000412693,0
8900000357949,1
8900000356584,0
8900000356607,0
8900000361977,0
8900000153404,1
8900000416783,0
8900000416790,0
8900000400133,0
8900000363896,1
8900000363322,1
8900000406685,0
8900000406678,0
8900000388578,0
8900000400836,0
8900000448449,1
8900000448722,1
8900000436811,1
8900000436798,1
8900000392636,0
8900000394487,0
8900000386857,0
8900000389094,0
8900000389100,0
8900000389032,0
8900000398287,0
8900000402083,0
8900000398256,1
8900000398126,0
8900000398119,0
8900000393664,0
8900000402014,0
8900000382347,0
8900000383849,0
8900000411757,0
8900000407972,0
8900000407958,0
8900000448432,1
8900000448395,1
8900000449385,1
8900000451739,1
8900000432004,1
8900000435821,0
8900000435869,0
8900000411580,0
8900000404445,0
8900000407606,1
8900000411801,0
8900000393961,0
8900000416011,0
8900000450787,1
8900000379217,0
8900000379194,0
8900000412372,0
8900000434213,1
8900000359783,1
8900000386154,0
8900000388097,1
8900000388554,0
8900000407811,0
8900000407798,0
8900000448470,1
8900000394159,0
8900000394784,0
8900000386871,0
8900000386796,0
8900000386789,0
8900000386772,0
8900000401086,0
8900000396887,0
8900000417834,0
8900000436484,1
8900000414031,0
8900000411764,1
8900000409068,0
8900000408849,0
8900000407965,0
8900000418589,0
8900000446889,1
8900000446896,1
8900000451708,1
8900000403196,0
8900000406586,1
8900000425358,1
8900000451012,1
8900000355754,0
8900000361458,0
8900000416530,0
8900000418978,0
8900000380336,0
8900000157525,0
8900000416752,0
8900000359752,1
8900000387069,0
8900000394470,0
8900000396368,0
8900000389018,0
8900000384013,0
8900000385188,0
8900000382910,0
8900000398492,0
8900000381814,0
8900000436705,0
8900000409037,0
8900000414024,0
8900000413997,0
8900000411702,0
8900000408191,0
8900000355747,0
8900000354627,0
8900000446667,1
8900000416769,0
8900000416745,1
8900000397921,0
8900000406708,0
8900000395569,0
8900000406128,0
8900000388486,0
8900000389025,0
8900000388233,0
8900000401185,0
8900000415168,1
8900000383573,0
8900000398508,0
8900000429080,0
8900000409242,0
8900000411184,0
8900000417698,0
8900000449767,1
8900000449774,1
8900000435807,0
8900000407613,1
8900000355730,0
8900000354610,0
8900000399673,0
8900000384945,0
8900000392605,0
8900000394463,0
8900000386956,0
8900000393695,0
8900000384518,0
8900000436699,0
8900000408917,0
8900000422487,0
8900000408184,0
8900000415663,0
8900000449781,1
8900000451715,1
8900000406517,0
8900000446711,1
8900000419371,0
8900000405145,0
8900000388011,0
8900000395583,0
8900000394807,0
8900000396849,0
8900000381715,0
8900000382286,0
8900000417827,0
8900000408993,0
8900000413973,0
8900000408887,0
8900000409624,0
8900000448388,1
8900000451722,1
8900000404643,1
8900000309344,0
8900000450893,1
8900000418985,0
8900000405152,0
8900000406715,0
8900000392599,0
8900000394661,0
8900000386932,0
8900000393688,0
8900000385157,0
8900000383825,0
8900000381791,0
8900000422098,0
8900000409273,0
8900000408900,0
8900000440641,1
8900000413980,0
8900000411719,0
8900000421695,0
8900000408870,0
8900000408832,0
8900000409464,0
8900000422166,0
8900000415380,0
8900000412365,0
8900000404988,0
8900000384921,0
8900000400225,0
8900000413478,1
8900000400829,0
8900000394678,0
8900000396245,0
8900000401079,0
8900000385409,0
8900000386314,0
8900000421534,0
8900000421138,0
8900000415748,0
8900000415762,0
8900000403189,0
8900000393978,0
8900000450985,1
8900000319398,0
8900000394166,0
8900000386864,0
8900000385829,0
8900000384860,0
8900000408825,0
8900000309351,0
8900000451357,1
8900000450886,1
8900000450961,1
8900000406494,0
8900000414147,0
8902001922096,1
8900000400812,0
8900000394494,0
8900000388325,0
8900000381807,0
8900000382279,0
8900000407873,0
8900000440658,1
8900000425365,1
8900000405855,0
8900000405831,0
8900000416097,1
8900000443789,1
8900000441266,1
8900000450930,1
8900000450879,1
8900000406524,0
8900000404964,0
8900000414154,0
8900000359721,1
8900000388080,0
8900000401062,0
8900000399352,0
8900000384006,0
8900000382927,0
8900000385805,0
8900000382446,0
8900000386291,0
8900000436682,0
8900000408580,0
8900000431977,0
8900000421930,0
8900000404438,0
8900000450992,1
8900000450862,1
8900000450947,1
8900000396122,0
8900000395101,1
8900000397914,0
8900000400126,0
8900000359745,1
8900000394685,0
8900000383566,0
8900000384754,0
8900000385386,0
8900000407880,0
8900000423095,0
8900000399895,0
8900000399901,0
8900000411818,0
8900000451005,1
8900000406500,0
8900000399666,0
8900000407736,0
8900000383993,0
8900000385393,0
8900000383832,0
8900000382262,0
8900000408986,0
8900000448371,1
8900000431953,0
8900000396115,0
8900000395156,1
8900000414130,0
8900000398218,0
8900000396832,0
8900000382354,0
8900000414840,0
8900000422678,1
8900000386949,0
8900000396306,0
8900000396320,0
8900000382422,0
8900000405848,0
8900000393992,0
8900000450923,1
8900000450916,1
8900000388073,0
8900000399031,0
8900000406111,1
8900000396221,0
8900000398195,0
8900000396825,0
8900000384730,0
8900000384846,0
8900000423088,0
8900000408672,0
8900000415427,0
8900000450909,1
8900000404971,0
8900000399659,0
8900000394104,0
8900000399369,0
8900000398478,0
8900000384747,0
8900000412747,0
8900000404421,1
8900000407101,0
8900000387991,0
8900000407712,0
8900000394173,0
8900000396238,0
8900000393657,0
8900000450954,1
8900000395118,1
8900000446674,1
8900000386130,0
8900000400201,0
8900000395576,0
8900000398485,0
8900000382439,0
8900000421770,1
8900000406944,0
8900000359738,1
8900000387014,0
8900000385812,0
8900000408344,0
8900000408665,0
8900000451661,1
8900000451678,1
8900000431960,0
8900000419401,1
8900000395163,1
8900000388004,0
8900000387038,0
8900000411788,0
8900000413829,0
8900000398201,0
8900000409228,0
8900000451685,1
8900000404629,1
8900000394005,0
8900000393930,0
8900000446704,1
8900000384938,0
8900000421121,0
8900000448364,1
8900000404636,0
8900000395125,1
8900000407729,0
8900000384853,0
8900000413812,0
8900000443765,1
8900000394760,0
8902001923321,1
8900000392667,0
8900000386307,0
8900000415984,1
8900000412587,0
8900000386147,0
8900000399024,0
8900000399017,0
8900000400218,0
8900000394142,0
8900000396313,0
8900000451333,1
8900000392629,0
8900000393954,0
8900000387021,0
8900000394432,0
8900000385140,0
8900000441242,1
8900000395149,0
8900000446698,1
8900000446681,1
8900000443772,1
8900000395132,1
8900000393947,0
8900000436781,1
8900000394746,0
8900000408030,1
8900000393633,1
8900000412594,0
8900000416080,0
8900000394456,0
8900000409235,0
8900000441259,1
8900000406081,0
8900000436767,1
8900000393985,0
8900000451340,1
8900000406067,0
8900000393640,0
8900000394753,0
8900000392612,0
8900000412341,0
8900000436774,1
8902001600079,1
8900000411795,0
8900000394111,0
8900000394449,0
8900000412358,0
8900000406074,0
8900000394135,0
8900000416066,0
8900000394128,0
8900000415991,1
8900000416073,0
